split,date_index,datetime,user_idx,user_name,mse,mae,nmse
eval,7008,2006-10-20 00:00:00,34,34,214.6946258544922,7.639760494232178,0.12933021783828735
eval,7008,2006-10-20 00:00:00,35,35,127.70231628417969,5.7271528244018555,0.07618598639965057
eval,7008,2006-10-20 00:00:00,36,36,230.9859619140625,8.160843849182129,0.10550293326377869
eval,7008,2006-10-20 00:00:00,37,37,190.97406005859375,6.869358062744141,0.16964076459407806
eval,7008,2006-10-20 00:00:00,38,38,474.0198059082031,10.973054885864258,0.21797752380371094
eval,7008,2006-10-20 00:00:00,39,39,519.5404052734375,11.232096672058105,0.2589603066444397
eval,7008,2006-10-20 00:00:00,40,40,1470.0755615234375,19.654436111450195,0.09943769127130508
eval,7008,2006-10-20 00:00:00,41,41,466.18084716796875,9.725272178649902,0.2446325719356537
eval,7008,2006-10-20 00:00:00,42,42,404.1507263183594,10.6898775100708,0.1773470789194107
eval,7008,2006-10-20 00:00:00,43,43,379.3522033691406,9.323436737060547,0.20135293900966644
eval,7008,2006-10-20 00:00:00,44,44,511.4780578613281,13.178510665893555,0.12140600383281708
eval,7008,2006-10-20 00:00:00,45,45,215.4229278564453,8.205232620239258,0.14728021621704102
eval,7008,2006-10-20 00:00:00,46,46,185.1133270263672,6.576031684875488,0.16468723118305206
eval,7008,2006-10-20 00:00:00,47,47,172.20814514160156,7.167140483856201,0.0906592458486557
eval,7008,2006-10-20 00:00:00,48,48,610.7457275390625,13.364492416381836,0.2638774514198303
eval,7008,2006-10-20 00:00:00,49,49,319.0548095703125,8.82119083404541,0.14525729417800903
eval,7008,2006-10-20 00:00:00,50,50,367.48876953125,8.647180557250977,0.16425302624702454
eval,7008,2006-10-20 00:00:00,51,51,415.7543640136719,9.547178268432617,0.21776685118675232
eval,7008,2006-10-20 00:00:00,52,52,476.20550537109375,11.700458526611328,0.21578849852085114
eval,7008,2006-10-20 00:00:00,53,53,254.91490173339844,8.18520450592041,0.11756788194179535
eval,7008,2006-10-20 00:00:00,54,54,115.73865509033203,5.8787994384765625,0.06261692941188812
eval,7008,2006-10-20 00:00:00,55,55,387.0662841796875,10.848097801208496,0.17528031766414642
eval,7008,2006-10-20 00:00:00,56,56,521.6779174804688,10.906633377075195,0.23679713904857635
eval,7008,2006-10-20 00:00:00,57,57,133.3731689453125,6.200983047485352,0.07680374383926392
eval,7008,2006-10-20 00:00:00,58,58,137.4969024658203,6.041083812713623,0.07318171113729477
eval,7008,2006-10-20 00:00:00,59,59,191.7056121826172,6.995124816894531,0.08708273619413376
eval,7008,2006-10-20 00:00:00,60,60,180.3625946044922,7.023911952972412,0.1585075706243515
eval,7008,2006-10-20 00:00:00,61,61,581.8980712890625,11.567892074584961,0.25443199276924133
eval,7008,2006-10-20 00:00:00,62,62,332.3954772949219,8.757170677185059,0.18208040297031403
eval,7008,2006-10-20 00:00:00,63,63,597.21337890625,12.266637802124023,0.34008175134658813
eval,7008,2006-10-20 00:00:00,64,64,140.1914520263672,6.800477504730225,0.07025501132011414
eval,7008,2006-10-20 00:00:00,65,65,316.52386474609375,9.085282325744629,0.14558067917823792
eval,7008,2006-10-20 00:00:00,66,66,406.38970947265625,11.375361442565918,0.18918107450008392
eval,7008,2006-10-20 00:00:00,67,67,404.4832763671875,10.555088996887207,0.16963396966457367
eval,7008,2006-10-20 00:00:00,68,68,3000.599609375,29.88104820251465,0.43238040804862976
eval,7008,2006-10-20 00:00:00,69,69,1776.8504638671875,23.20406150817871,0.1930888295173645
eval,7008,2006-10-20 00:00:00,70,70,344.6048889160156,8.433204650878906,0.07511522620916367
eval,7008,2006-10-20 00:00:00,71,71,280.5418701171875,8.311654090881348,0.25947946310043335
eval,7008,2006-10-20 00:00:00,72,72,333.0553894042969,10.10920238494873,0.16684630513191223
eval,7008,2006-10-20 00:00:00,73,73,6593.84765625,48.91752624511719,0.39924314618110657
eval,7008,2006-10-20 00:00:00,74,74,389.72314453125,10.817290306091309,0.18439066410064697
eval,7008,2006-10-20 00:00:00,75,75,234.12094116210938,8.12680721282959,0.10600278526544571
eval,7008,2006-10-20 00:00:00,76,76,556.8501586914062,11.898870468139648,0.20164570212364197
eval,7008,2006-10-20 00:00:00,77,77,291.9366149902344,7.94049072265625,0.1567366123199463
eval,7008,2006-10-20 00:00:00,78,78,379.7574462890625,10.110629081726074,0.16970762610435486
eval,7008,2006-10-20 00:00:00,79,79,597.0881958007812,13.188530921936035,0.2899927794933319
eval,7008,2006-10-20 00:00:00,80,80,610.1619262695312,12.784393310546875,0.13321498036384583
eval,7008,2006-10-20 00:00:00,81,81,344.54962158203125,9.233187675476074,0.18596507608890533
eval,7008,2006-10-20 00:00:00,82,82,158.5806884765625,6.6857075691223145,0.0879630595445633
eval,7008,2006-10-20 00:00:00,83,83,251.3788604736328,7.2830681800842285,0.22131599485874176
eval,7008,2006-10-20 00:00:00,84,84,535.7649536132812,10.97828483581543,0.2943871319293976
eval,7008,2006-10-20 00:00:00,85,85,377.5090637207031,9.475622177124023,0.20616282522678375
eval,7008,2006-10-20 00:00:00,86,86,615.5079345703125,12.565656661987305,0.28486764430999756
eval,7008,2006-10-20 00:00:00,87,87,536.8748168945312,11.292491912841797,0.2993144989013672
eval,7008,2006-10-20 00:00:00,88,88,401.2515869140625,9.924357414245605,0.2766725420951843
eval,7008,2006-10-20 00:00:00,89,89,344.9831848144531,9.865388870239258,0.19528774917125702
eval,7008,2006-10-20 00:00:00,90,90,243.0503692626953,8.082782745361328,0.22596344351768494
eval,7008,2006-10-20 00:00:00,91,91,210.0302276611328,8.146780967712402,0.1120796874165535
eval,7008,2006-10-20 00:00:00,92,92,269.2774353027344,8.382445335388184,0.1189565658569336
eval,7008,2006-10-20 00:00:00,93,93,465.7686462402344,11.48039436340332,0.25218477845191956
eval,7008,2006-10-20 00:00:00,94,94,398.9851379394531,10.116247177124023,0.21707338094711304
eval,7008,2006-10-20 00:00:00,95,95,341.00604248046875,10.175603866577148,0.16935256123542786
eval,7008,2006-10-20 00:00:00,96,96,416.8457946777344,10.777864456176758,0.2873114049434662
eval,7008,2006-10-20 00:00:00,97,97,280.6374816894531,8.81221866607666,0.1542222648859024
eval,7008,2006-10-20 00:00:00,98,98,369.1438903808594,8.87044620513916,0.2589343786239624
eval,7008,2006-10-20 00:00:00,99,99,447.8562316894531,10.482690811157227,0.1978503167629242
eval,7008,2006-10-20 00:00:00,100,100,212.48056030273438,7.363268852233887,0.18716555833816528
eval,7008,2006-10-20 00:00:00,101,101,154.71311950683594,6.048919200897217,0.1401689648628235
eval,7008,2006-10-20 00:00:00,102,102,287.9905700683594,8.458184242248535,0.15273922681808472
eval,7008,2006-10-20 00:00:00,103,103,378.2056579589844,9.525869369506836,0.199769526720047
eval,7008,2006-10-20 00:00:00,104,104,838.8364868164062,14.301946640014648,0.13482700288295746
eval,7008,2006-10-20 00:00:00,105,105,573.6698608398438,13.159234046936035,0.08762679994106293
eval,7008,2006-10-20 00:00:00,106,106,607.5716552734375,12.531233787536621,0.336600661277771
eval,7008,2006-10-20 00:00:00,107,107,189.714599609375,7.0119709968566895,0.08401426672935486
eval,7008,2006-10-20 00:00:00,108,108,496.6813659667969,10.953238487243652,0.2758769989013672
eval,7008,2006-10-20 00:00:00,109,109,352.4683532714844,10.15538215637207,0.16399647295475006
eval,7008,2006-10-20 00:00:00,110,110,641.5783081054688,10.854890823364258,0.33751440048217773
eval,7008,2006-10-20 00:00:00,111,111,554.10107421875,11.645710945129395,0.2431039661169052
eval,7008,2006-10-20 00:00:00,112,112,37.908424377441406,3.233160972595215,0.05145958438515663
eval,7008,2006-10-20 00:00:00,113,113,138.03134155273438,6.110330104827881,0.08167269080877304
eval,7008,2006-10-20 00:00:00,114,114,212.15025329589844,7.666553497314453,0.09485752135515213
eval,7008,2006-10-20 00:00:00,115,115,20.211599349975586,2.1816368103027344,0.1135183647274971
eval,7008,2006-10-20 00:00:00,116,116,552.2664794921875,11.880285263061523,0.24464988708496094
eval,7008,2006-10-20 00:00:00,117,117,414.37017822265625,10.679383277893066,0.18083643913269043
eval,7008,2006-10-20 00:00:00,118,118,254.6235809326172,8.01852035522461,0.11898389458656311
eval,7008,2006-10-20 00:00:00,119,119,155.13729858398438,6.221919536590576,0.14093753695487976
eval,7008,2006-10-20 00:00:00,120,120,249.53134155273438,8.304131507873535,0.11136329174041748
eval,7008,2006-10-20 00:00:00,121,121,1890.1781005859375,23.563156127929688,0.19305410981178284
eval,7008,2006-10-20 00:00:00,122,122,221.51441955566406,7.746455192565918,0.097053162753582
eval,7008,2006-10-20 00:00:00,123,123,314.8227844238281,9.890273094177246,0.14573386311531067
eval,7008,2006-10-20 00:00:00,124,124,1073.0001220703125,17.59782600402832,0.16461828351020813
eval,7008,2006-10-20 00:00:00,125,125,424.2573547363281,11.932805061340332,0.09128047525882721
eval,7008,2006-10-20 00:00:00,126,126,88.18077087402344,4.873802185058594,0.13009844720363617
eval,7008,2006-10-20 00:00:00,127,127,395.3619079589844,11.505242347717285,0.19498221576213837
eval,7008,2006-10-20 00:00:00,128,128,325.3331298828125,8.939366340637207,0.15262296795845032
eval,7008,2006-10-20 00:00:00,129,129,20.152095794677734,2.4435324668884277,0.10741817951202393
eval,7008,2006-10-20 00:00:00,130,130,301.0029602050781,9.809380531311035,0.18179212510585785
eval,7008,2006-10-20 00:00:00,131,131,312.66802978515625,8.750499725341797,0.16677391529083252
eval,7008,2006-10-20 00:00:00,132,132,387.5408020019531,9.752514839172363,0.20644721388816833
eval,7008,2006-10-20 00:00:00,133,133,608.5073852539062,13.69758415222168,0.2604304254055023
eval,7008,2006-10-20 00:00:00,134,134,345.91082763671875,9.107282638549805,0.15840408205986023
eval,7008,2006-10-20 00:00:00,135,135,664.9904174804688,15.57570743560791,0.45091867446899414
eval,7008,2006-10-20 00:00:00,136,136,329.91064453125,8.981257438659668,0.07532583922147751
eval,7136,2006-10-25 08:00:00,0,0,1487.8389892578125,19.569129943847656,0.18067586421966553
eval,7136,2006-10-25 08:00:00,1,1,387.92535400390625,10.429415702819824,0.16628628969192505
eval,7136,2006-10-25 08:00:00,2,2,223.72206115722656,7.1794209480285645,0.123175710439682
eval,7136,2006-10-25 08:00:00,3,3,347.921142578125,9.507091522216797,0.16175450384616852
eval,7136,2006-10-25 08:00:00,4,4,1115.8280029296875,18.779069900512695,0.18342553079128265
eval,7136,2006-10-25 08:00:00,5,5,3517.3349609375,31.546689987182617,0.19529202580451965
eval,7136,2006-10-25 08:00:00,6,6,173.09970092773438,6.884475231170654,0.09733620285987854
eval,7136,2006-10-25 08:00:00,7,7,650.19384765625,13.146086692810059,0.36108529567718506
eval,7136,2006-10-25 08:00:00,8,8,253.13929748535156,7.576350212097168,0.11638235300779343
eval,7136,2006-10-25 08:00:00,9,9,389.37481689453125,9.218969345092773,0.22096073627471924
eval,7136,2006-10-25 08:00:00,10,10,373.0024719238281,9.392228126525879,0.2148544043302536
eval,7136,2006-10-25 08:00:00,11,11,214.92013549804688,7.56942892074585,0.2954213321208954
eval,7136,2006-10-25 08:00:00,12,12,329.3955078125,8.383811950683594,0.1468483805656433
eval,7136,2006-10-25 08:00:00,13,13,390.663330078125,9.337325096130371,0.21488331258296967
eval,7136,2006-10-25 08:00:00,14,14,1065.41796875,16.754478454589844,0.37807679176330566
eval,7136,2006-10-25 08:00:00,15,15,118.18034362792969,6.064845085144043,0.17309534549713135
eval,7136,2006-10-25 08:00:00,16,16,331.8397216796875,8.77950668334961,0.15505045652389526
eval,7136,2006-10-25 08:00:00,17,17,399.3245849609375,10.068534851074219,0.19300130009651184
eval,7136,2006-10-25 08:00:00,18,18,399.9433288574219,9.396388053894043,0.220923513174057
eval,7136,2006-10-25 08:00:00,19,19,593.9457397460938,12.193868637084961,0.32689759135246277
eval,7136,2006-10-25 08:00:00,20,20,422.413330078125,10.513803482055664,0.19943752884864807
eval,7136,2006-10-25 08:00:00,21,21,607.1326904296875,12.38677978515625,0.27355727553367615
eval,7136,2006-10-25 08:00:00,22,22,504.51702880859375,12.0505952835083,0.20279917120933533
eval,7136,2006-10-25 08:00:00,23,23,2585.960693359375,25.01643943786621,0.215034618973732
eval,7136,2006-10-25 08:00:00,24,24,383.606689453125,9.246395111083984,0.17835304141044617
eval,7136,2006-10-25 08:00:00,25,25,326.0528869628906,9.017867088317871,0.23471805453300476
eval,7136,2006-10-25 08:00:00,26,26,577.4102783203125,12.188655853271484,0.3207017183303833
eval,7136,2006-10-25 08:00:00,27,27,337.4403991699219,9.913028717041016,0.14134880900382996
eval,7136,2006-10-25 08:00:00,28,28,2801.576904296875,27.988462448120117,0.23996023833751678
eval,7136,2006-10-25 08:00:00,29,29,615.626708984375,12.41339111328125,0.3356139361858368
eval,7136,2006-10-25 08:00:00,30,30,147.98983764648438,6.210860729217529,0.10441900789737701
eval,7136,2006-10-25 08:00:00,31,31,1143.5858154296875,17.751981735229492,0.11562550067901611
eval,7136,2006-10-25 08:00:00,32,32,382.8715515136719,8.979809761047363,0.17188291251659393
eval,7136,2006-10-25 08:00:00,33,33,336.4184875488281,8.897971153259277,0.19286692142486572
eval,7136,2006-10-25 08:00:00,34,34,319.6929016113281,9.196508407592773,0.19682371616363525
eval,7136,2006-10-25 08:00:00,35,35,470.2271423339844,11.208450317382812,0.2784685790538788
eval,7136,2006-10-25 08:00:00,36,36,295.3097839355469,8.280465126037598,0.1369391828775406
eval,7136,2006-10-25 08:00:00,37,37,383.918701171875,10.126124382019043,0.33833661675453186
eval,7136,2006-10-25 08:00:00,38,38,732.4586181640625,13.705965042114258,0.3400105834007263
eval,7136,2006-10-25 08:00:00,39,39,438.4290466308594,10.378426551818848,0.22619935870170593
eval,7136,2006-10-25 08:00:00,40,40,4103.4150390625,34.66450500488281,0.28051188588142395
eval,7136,2006-10-25 08:00:00,41,41,323.9874572753906,9.008122444152832,0.17492645978927612
eval,7136,2006-10-25 08:00:00,42,42,599.0280151367188,13.382445335388184,0.2610178589820862
eval,7136,2006-10-25 08:00:00,43,43,353.47210693359375,9.125535011291504,0.19809649884700775
eval,7136,2006-10-25 08:00:00,44,44,671.2575073242188,13.931428909301758,0.16395696997642517
eval,7136,2006-10-25 08:00:00,45,45,409.7401428222656,11.359027862548828,0.28851425647735596
eval,7136,2006-10-25 08:00:00,46,46,354.0360107421875,9.84517765045166,0.3119705021381378
eval,7136,2006-10-25 08:00:00,47,47,381.9003601074219,10.049449920654297,0.20724759995937347
eval,7136,2006-10-25 08:00:00,48,48,633.39599609375,13.498769760131836,0.2743781805038452
eval,7136,2006-10-25 08:00:00,49,49,646.9210815429688,13.301290512084961,0.29641634225845337
eval,7136,2006-10-25 08:00:00,50,50,335.27838134765625,8.277080535888672,0.15175572037696838
eval,7136,2006-10-25 08:00:00,51,51,437.01251220703125,10.050519943237305,0.24002937972545624
eval,7136,2006-10-25 08:00:00,52,52,461.5484313964844,11.251239776611328,0.20405882596969604
eval,7136,2006-10-25 08:00:00,53,53,300.34136962890625,8.357487678527832,0.1378331035375595
eval,7136,2006-10-25 08:00:00,54,54,196.15855407714844,7.531601905822754,0.10758969932794571
eval,7136,2006-10-25 08:00:00,55,55,388.9894714355469,10.665203094482422,0.18155167996883392
eval,7136,2006-10-25 08:00:00,56,56,438.0474548339844,9.979422569274902,0.19766893982887268
eval,7136,2006-10-25 08:00:00,57,57,420.3199462890625,10.503767967224121,0.2552192807197571
eval,7136,2006-10-25 08:00:00,58,58,146.20523071289062,6.58231258392334,0.07993634790182114
eval,7136,2006-10-25 08:00:00,59,59,339.1636962890625,8.53378963470459,0.15758539736270905
eval,7136,2006-10-25 08:00:00,60,60,353.34515380859375,9.580821990966797,0.30986058712005615
eval,7136,2006-10-25 08:00:00,61,61,420.5187072753906,10.873857498168945,0.1860952228307724
eval,7136,2006-10-25 08:00:00,62,62,292.4172668457031,8.266671180725098,0.1640036702156067
eval,7136,2006-10-25 08:00:00,63,63,376.9316711425781,9.917919158935547,0.2103528380393982
eval,7136,2006-10-25 08:00:00,64,64,288.80523681640625,8.54330062866211,0.14211438596248627
eval,7136,2006-10-25 08:00:00,65,65,650.7347412109375,12.972633361816406,0.30486029386520386
eval,7136,2006-10-25 08:00:00,66,66,354.4368896484375,10.523515701293945,0.16355541348457336
eval,7136,2006-10-25 08:00:00,67,67,547.3975219726562,12.067611694335938,0.22903195023536682
eval,7136,2006-10-25 08:00:00,68,68,1261.1685791015625,17.856412887573242,0.18189892172813416
eval,7136,2006-10-25 08:00:00,69,69,2807.41796875,28.266433715820312,0.3007117509841919
eval,7136,2006-10-25 08:00:00,70,70,900.9610595703125,14.840431213378906,0.1988387405872345
eval,7136,2006-10-25 08:00:00,71,71,142.46145629882812,6.244333267211914,0.13591840863227844
eval,7136,2006-10-25 08:00:00,72,72,409.0645446777344,10.039401054382324,0.20073780417442322
eval,7136,2006-10-25 08:00:00,73,73,2428.65869140625,25.578031539916992,0.14952100813388824
eval,7136,2006-10-25 08:00:00,74,74,651.360595703125,13.38142204284668,0.30779141187667847
eval,7136,2006-10-25 08:00:00,75,75,449.5086669921875,10.465458869934082,0.20829632878303528
eval,7136,2006-10-25 08:00:00,76,76,1319.0799560546875,18.89150619506836,0.47411248087882996
eval,7136,2006-10-25 08:00:00,77,77,434.4317321777344,9.822431564331055,0.24619625508785248
eval,7136,2006-10-25 08:00:00,78,78,514.2933959960938,12.38070011138916,0.23094023764133453
eval,7136,2006-10-25 08:00:00,79,79,539.116943359375,11.569302558898926,0.2509406805038452
eval,7136,2006-10-25 08:00:00,80,80,959.6616821289062,16.461259841918945,0.20928500592708588
eval,7136,2006-10-25 08:00:00,81,81,627.1807250976562,11.965631484985352,0.34889423847198486
eval,7136,2006-10-25 08:00:00,82,82,126.08868408203125,6.030698776245117,0.07072107493877411
eval,7136,2006-10-25 08:00:00,83,83,306.2584228515625,8.333375930786133,0.27407515048980713
eval,7136,2006-10-25 08:00:00,84,84,408.3397216796875,10.182014465332031,0.2324429303407669
eval,7136,2006-10-25 08:00:00,85,85,561.9644165039062,12.010001182556152,0.3088521659374237
eval,7136,2006-10-25 08:00:00,86,86,465.125244140625,10.868313789367676,0.21133305132389069
eval,7136,2006-10-25 08:00:00,87,87,329.79052734375,8.675070762634277,0.18153700232505798
eval,7136,2006-10-25 08:00:00,88,88,354.9461364746094,9.546135902404785,0.2563237249851227
eval,7136,2006-10-25 08:00:00,89,89,327.06658935546875,9.349102020263672,0.18495970964431763
eval,7136,2006-10-25 08:00:00,90,90,192.82186889648438,7.317795753479004,0.18037623167037964
eval,7136,2006-10-25 08:00:00,91,91,486.31854248046875,11.78038501739502,0.2671392858028412
eval,7136,2006-10-25 08:00:00,92,92,322.721435546875,8.867379188537598,0.14443105459213257
eval,7136,2006-10-25 08:00:00,93,93,551.0794677734375,12.328326225280762,0.3040046691894531
eval,7136,2006-10-25 08:00:00,94,94,563.993896484375,11.924732208251953,0.3142096996307373
eval,7136,2006-10-25 08:00:00,95,95,398.5169372558594,10.198563575744629,0.19048307836055756
eval,7136,2006-10-25 08:00:00,96,96,162.2894744873047,6.6439433097839355,0.11531755328178406
eval,7136,2006-10-25 08:00:00,97,97,363.3578186035156,9.976350784301758,0.20028148591518402
eval,7136,2006-10-25 08:00:00,98,98,357.41314697265625,9.47182559967041,0.2605494558811188
eval,7136,2006-10-25 08:00:00,99,99,676.0397338867188,12.874459266662598,0.298872172832489
eval,7136,2006-10-25 08:00:00,100,100,299.0440979003906,8.736001014709473,0.2642970383167267
eval,7136,2006-10-25 08:00:00,101,101,481.705078125,11.025469779968262,0.43754124641418457
eval,7136,2006-10-25 08:00:00,102,102,378.0135803222656,9.400981903076172,0.21034608781337738
eval,7136,2006-10-25 08:00:00,103,103,543.1422729492188,11.827654838562012,0.302564799785614
eval,7136,2006-10-25 08:00:00,104,104,2264.41552734375,23.875211715698242,0.36083486676216125
eval,7136,2006-10-25 08:00:00,105,105,1326.7283935546875,18.86760902404785,0.20560845732688904
eval,7136,2006-10-25 08:00:00,106,106,514.471435546875,11.199626922607422,0.29398074746131897
eval,7136,2006-10-25 08:00:00,107,107,310.21502685546875,8.551867485046387,0.14085562527179718
eval,7136,2006-10-25 08:00:00,108,108,361.27618408203125,9.40052318572998,0.20353250205516815
eval,7136,2006-10-25 08:00:00,109,109,494.372314453125,11.683355331420898,0.23138560354709625
eval,7136,2006-10-25 08:00:00,110,110,394.4580078125,10.038710594177246,0.21330061554908752
eval,7136,2006-10-25 08:00:00,111,111,606.0560302734375,12.788867950439453,0.2694847285747528
eval,7136,2006-10-25 08:00:00,112,112,122.13436889648438,5.818393707275391,0.16493691504001617
eval,7136,2006-10-25 08:00:00,113,113,258.36029052734375,7.723782539367676,0.1571025252342224
eval,7136,2006-10-25 08:00:00,114,114,374.6146240234375,9.807337760925293,0.16382038593292236
eval,7136,2006-10-25 08:00:00,115,115,46.7486686706543,3.5033156871795654,0.26082396507263184
eval,7136,2006-10-25 08:00:00,116,116,628.9871215820312,13.528597831726074,0.2820011377334595
eval,7136,2006-10-25 08:00:00,117,117,653.5862426757812,13.101570129394531,0.28108152747154236
eval,7136,2006-10-25 08:00:00,118,118,299.60601806640625,8.064506530761719,0.1430920958518982
eval,7136,2006-10-25 08:00:00,119,119,273.0116271972656,8.653707504272461,0.2501714527606964
eval,7136,2006-10-25 08:00:00,120,120,367.6354675292969,9.034436225891113,0.16858114302158356
eval,7136,2006-10-25 08:00:00,121,121,2516.6318359375,27.514793395996094,0.26507943868637085
eval,7136,2006-10-25 08:00:00,122,122,618.0269165039062,13.262384414672852,0.2727830111980438
eval,7136,2006-10-25 08:00:00,123,123,433.08984375,11.007826805114746,0.20581740140914917
eval,7136,2006-10-25 08:00:00,124,124,2058.55029296875,24.712100982666016,0.3170870244503021
eval,7136,2006-10-25 08:00:00,125,125,1420.8651123046875,19.347013473510742,0.29431983828544617
eval,7136,2006-10-25 08:00:00,126,126,196.91627502441406,7.307501792907715,0.29106757044792175
eval,7136,2006-10-25 08:00:00,127,127,406.3974609375,10.23109245300293,0.19590692222118378
eval,7136,2006-10-25 08:00:00,128,128,409.76922607421875,10.210487365722656,0.19171284139156342
eval,7136,2006-10-25 08:00:00,129,129,19.194578170776367,2.2642111778259277,0.10005318373441696
eval,7136,2006-10-25 08:00:00,130,130,201.57168579101562,7.077443599700928,0.11644985526800156
eval,7136,2006-10-25 08:00:00,131,131,451.19476318359375,10.710735321044922,0.24941006302833557
eval,7136,2006-10-25 08:00:00,132,132,538.344482421875,11.607956886291504,0.29999569058418274
eval,7136,2006-10-25 08:00:00,133,133,202.4078369140625,7.752939224243164,0.08490502089262009
eval,7136,2006-10-25 08:00:00,134,134,266.15386962890625,8.075252532958984,0.1221841424703598
eval,7136,2006-10-25 08:00:00,135,135,315.338623046875,9.702598571777344,0.21609188616275787
eval,7136,2006-10-25 08:00:00,136,136,1311.3309326171875,18.694204330444336,0.3002547025680542
eval,7264,2006-10-30 16:00:00,0,0,1079.0653076171875,18.463233947753906,0.12343267351388931
eval,7264,2006-10-30 16:00:00,1,1,282.9510803222656,8.576603889465332,0.11428076773881912
eval,7264,2006-10-30 16:00:00,2,2,490.5704650878906,11.632098197937012,0.2485235184431076
eval,7264,2006-10-30 16:00:00,3,3,454.2528991699219,10.487154960632324,0.19707103073596954
eval,7264,2006-10-30 16:00:00,4,4,1197.4061279296875,18.160947799682617,0.18510392308235168
eval,7264,2006-10-30 16:00:00,5,5,5786.36328125,39.80844497680664,0.29865604639053345
eval,7264,2006-10-30 16:00:00,6,6,278.2156677246094,8.78419303894043,0.1458836793899536
eval,7264,2006-10-30 16:00:00,7,7,425.84124755859375,10.123075485229492,0.22059763967990875
eval,7264,2006-10-30 16:00:00,8,8,451.13934326171875,11.460817337036133,0.19337640702724457
eval,7264,2006-10-30 16:00:00,9,9,544.0282592773438,11.165761947631836,0.28451746702194214
eval,7264,2006-10-30 16:00:00,10,10,418.7175598144531,9.194812774658203,0.22696000337600708
eval,7264,2006-10-30 16:00:00,11,11,91.36361694335938,5.042666912078857,0.11508259177207947
eval,7264,2006-10-30 16:00:00,12,12,552.1517333984375,12.054356575012207,0.23126882314682007
eval,7264,2006-10-30 16:00:00,13,13,574.2188110351562,11.029152870178223,0.29079005122184753
eval,7264,2006-10-30 16:00:00,14,14,561.2103271484375,12.062477111816406,0.18183265626430511
eval,7264,2006-10-30 16:00:00,15,15,167.64501953125,7.2619805335998535,0.23207923769950867
