split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,674.8486328125,11.33740520477295,0.24216671288013458,0.0
eval,context_conditioned,618.4669189453125,10.8737211227417,0.22203297913074493,8.313997268676758
eval,neighbor_weighted_mean,939.7731292572884,16.650691094394407,0.3433839944734368,-41.79652950213757
eval,neighbor_unweighted_mean,852.8687744140625,16.135812759399414,0.31204476952552795,-28.8553524017334
eval,pred_plus_weighted_e,1026.5114253857857,14.61192768787816,0.3720153908205984,-53.61954019037089
eval,mix_0_weighted,634.6784346501119,11.184526853893642,0.22693440744975196,6.290007924384787
eval,mix_1_learned,636.9574481228116,11.362130981159934,0.22885459154310545,5.497089661376478
eval,mix_2_full_horizon,653.9021606445312,11.834039688110352,0.23574823141098022,2.6504392623901367
eval,mix_0_weighted_eval_fit,622.9936312214991,11.721851408023744,0.22253873220126247,8.105152209167322
eval,mix_1_learned_eval_fit,607.4507382535955,11.895570957260109,0.21775549334614197,10.080336493676342
eval,mix_2_full_horizon_eval_fit,380.5411376953125,9.340319633483887,0.14342635869979858,40.773712158203125
